Subject_Index,REM_Cycle_Index,Stage,Duration,Source
MNC505,MNC505_C7,3,1080,MNC
MNC505,MNC505_C7,5,90,MNC
MNC505,MNC505_C7,4,30,MNC
MNC505,MNC505_C7,5,30,MNC
MNC505,MNC505_C7,4,120,MNC
MNC505,MNC505_C7,3,480,MNC
MNC505,MNC505_C8,1,90,MNC
MNC505,MNC505_C8,5,90,MNC
MNC505,MNC505_C8,4,30,MNC
MNC505,MNC505_C8,5,210,MNC
MNC505,MNC505_C8,4,30,MNC
MNC505,MNC505_C8,5,1410,MNC
MNC505,MNC505_C8,4,30,MNC
MNC505,MNC505_C8,5,420,MNC
MNC505,MNC505_C8,4,60,MNC
MNC505,MNC505_C8,5,30,MNC
MNC505,MNC505_C8,4,90,MNC
MNC505,MNC505_C8,5,30,MNC
MNC505,MNC505_C8,4,30,MNC
MNC505,MNC505_C8,5,60,MNC
MNC505,MNC505_C8,4,120,MNC
MNC505,MNC505_C8,3,330,MNC
MNC505,MNC505_C9,1,360,MNC
MNC505,MNC505_C9,5,30,MNC
MNC505,MNC505_C10,1,990,MNC
MNC505,MNC505_C10,5,30,MNC
MNC505,MNC505_C10,4,270,MNC
MNC505,MNC505_C10,3,210,MNC
MNC505,MNC505_C11,1,330,MNC
MNC505,MNC505_C11,5,30,MNC
MNC505,MNC505_C11,4,300,MNC
MNC505,MNC505_C12,1,120,MNC
MNC505,MNC505_C12,5,30,MNC
MNC505,MNC505_C12,4,120,MNC
MNC505,MNC505_C12,3,1200,MNC
MNC505,MNC505_C12,0,60,MNC
MNC506,MNC506_C1,1,1950,MNC
MNC506,MNC506_C1,3,1410,MNC
MNC506,MNC506_C1,5,90,MNC
MNC506,MNC506_C1,4,30,MNC
MNC506,MNC506_C1,5,30,MNC
MNC506,MNC506_C1,4,60,MNC
MNC506,MNC506_C1,3,390,MNC
MNC506,MNC506_C1,5,270,MNC
MNC506,MNC506_C1,4,30,MNC
MNC506,MNC506_C1,5,60,MNC
MNC506,MNC506_C1,3,30,MNC
MNC506,MNC506_C1,5,90,MNC
MNC506,MNC506_C1,4,60,MNC
MNC506,MNC506_C1,3,30,MNC
MNC506,MNC506_C1,4,30,MNC
MNC506,MNC506_C1,3,210,MNC
MNC506,MNC506_C1,5,60,MNC
MNC506,MNC506_C1,4,30,MNC
MNC506,MNC506_C1,3,1290,MNC
MNC506,MNC506_C1,5,30,MNC
MNC506,MNC506_C1,3,780,MNC
MNC506,MNC506_C1,5,30,MNC
MNC506,MNC506_C1,3,60,MNC
MNC506,MNC506_C1,5,30,MNC
MNC506,MNC506_C1,4,30,MNC
MNC506,MNC506_C1,3,90,MNC
MNC506,MNC506_C1,2,60,MNC
MNC506,MNC506_C1,3,300,MNC
MNC506,MNC506_C2,1,990,MNC
MNC506,MNC506_C2,3,240,MNC
MNC506,MNC506_C2,5,60,MNC
MNC506,MNC506_C2,3,240,MNC
MNC506,MNC506_C2,5,90,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,3,60,MNC
MNC506,MNC506_C2,5,300,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,3,420,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,3,390,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,5,180,MNC
MNC506,MNC506_C2,4,60,MNC
MNC506,MNC506_C2,5,120,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,4,30,MNC
MNC506,MNC506_C2,3,30,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,3,270,MNC
MNC506,MNC506_C2,2,30,MNC
MNC506,MNC506_C2,3,1200,MNC
MNC506,MNC506_C2,2,360,MNC
MNC506,MNC506_C2,3,720,MNC
MNC506,MNC506_C2,5,420,MNC
MNC506,MNC506_C2,4,60,MNC
MNC506,MNC506_C2,3,60,MNC
MNC506,MNC506_C2,2,30,MNC
MNC506,MNC506_C2,3,60,MNC
MNC506,MNC506_C2,2,30,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,3,30,MNC
MNC506,MNC506_C2,2,30,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,3,30,MNC
MNC506,MNC506_C2,2,30,MNC
MNC506,MNC506_C2,3,30,MNC
MNC506,MNC506_C2,5,30,MNC
MNC506,MNC506_C2,3,60,MNC
MNC506,MNC506_C2,5,300,MNC
MNC506,MNC506_C2,0,120,MNC
MNC507,MNC507_C1,1,120,MNC
MNC507,MNC507_C1,4,30,MNC
MNC507,MNC507_C2,1,660,MNC
MNC507,MNC507_C2,4,30,MNC
MNC507,MNC507_C3,1,270,MNC
MNC507,MNC507_C3,4,60,MNC
MNC507,MNC507_C4,1,30,MNC
MNC507,MNC507_C4,3,90,MNC
MNC507,MNC507_C4,4,60,MNC
MNC507,MNC507_C4,3,810,MNC
MNC507,MNC507_C4,4,30,MNC
MNC507,MNC507_C4,3,1230,MNC
MNC507,MNC507_C4,5,120,MNC
MNC507,MNC507_C4,4,30,MNC
MNC507,MNC507_C4,3,90,MNC
MNC507,MNC507_C4,4,60,MNC
MNC507,MNC507_C4,3,30,MNC
MNC507,MNC507_C4,4,60,MNC
MNC507,MNC507_C4,3,390,MNC
MNC507,MNC507_C4,5,360,MNC
MNC507,MNC507_C4,3,210,MNC
MNC507,MNC507_C4,4,30,MNC
MNC507,MNC507_C4,3,360,MNC
MNC507,MNC507_C4,4,30,MNC
MNC507,MNC507_C4,3,390,MNC
MNC507,MNC507_C4,5,30,MNC
MNC507,MNC507_C4,4,30,MNC
MNC507,MNC507_C4,3,30,MNC
MNC507,MNC507_C4,4,30,MNC
MNC507,MNC507_C4,3,1410,MNC
MNC507,MNC507_C4,5,30,MNC
MNC507,MNC507_C4,4,30,MNC
MNC507,MNC507_C4,5,150,MNC
MNC507,MNC507_C4,3,210,MNC
MNC507,MNC507_C5,1,30,MNC
MNC507,MNC507_C5,5,30,MNC
MNC507,MNC507_C5,4,30,MNC
MNC507,MNC507_C5,3,30,MNC
MNC507,MNC507_C6,1,1050,MNC
MNC507,MNC507_C6,5,30,MNC
MNC507,MNC507_C7,1,540,MNC
MNC507,MNC507_C7,4,210,MNC
MNC507,MNC507_C7,5,60,MNC
MNC507,MNC507_C7,4,90,MNC
MNC507,MNC507_C7,3,300,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,3,420,MNC
MNC507,MNC507_C7,5,60,MNC
MNC507,MNC507_C7,3,510,MNC
MNC507,MNC507_C7,5,60,MNC
MNC507,MNC507_C7,3,1500,MNC
MNC507,MNC507_C7,5,30,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,3,30,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,3,60,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,5,30,MNC
MNC507,MNC507_C7,3,30,MNC
MNC507,MNC507_C7,5,30,MNC
MNC507,MNC507_C7,3,210,MNC
MNC507,MNC507_C7,4,60,MNC
MNC507,MNC507_C7,3,30,MNC
MNC507,MNC507_C7,5,30,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,5,60,MNC
MNC507,MNC507_C7,4,90,MNC
MNC507,MNC507_C7,3,90,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,5,30,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,3,210,MNC
MNC507,MNC507_C7,4,30,MNC
MNC507,MNC507_C7,3,150,MNC
MNC507,MNC507_C8,1,300,MNC
MNC507,MNC507_C8,4,30,MNC
MNC507,MNC507_C9,1,30,MNC
MNC507,MNC507_C9,4,30,MNC
MNC507,MNC507_C10,1,450,MNC
MNC507,MNC507_C10,5,120,MNC
MNC507,MNC507_C10,4,120,MNC
MNC507,MNC507_C10,5,120,MNC
MNC507,MNC507_C10,4,150,MNC
MNC507,MNC507_C10,3,30,MNC
MNC507,MNC507_C10,4,30,MNC
MNC507,MNC507_C10,3,30,MNC
MNC507,MNC507_C10,5,30,MNC
MNC507,MNC507_C10,4,30,MNC
MNC507,MNC507_C10,3,90,MNC
MNC507,MNC507_C10,4,90,MNC
MNC507,MNC507_C10,3,150,MNC
MNC507,MNC507_C10,5,60,MNC
MNC507,MNC507_C10,4,30,MNC
MNC507,MNC507_C10,5,270,MNC
MNC507,MNC507_C10,4,240,MNC
MNC507,MNC507_C10,3,150,MNC
MNC507,MNC507_C10,5,60,MNC
MNC507,MNC507_C10,0,60,MNC
MNC508,MNC508_C1,1,60,MNC
MNC508,MNC508_C1,4,60,MNC
MNC508,MNC508_C2,1,150,MNC
MNC508,MNC508_C2,4,60,MNC
MNC508,MNC508_C2,5,30,MNC
MNC508,MNC508_C2,4,60,MNC
MNC508,MNC508_C2,3,30,MNC
MNC508,MNC508_C3,1,30,MNC
MNC508,MNC508_C3,4,60,MNC
MNC508,MNC508_C3,5,90,MNC
MNC508,MNC508_C3,4,30,MNC
MNC508,MNC508_C3,3,630,MNC
MNC508,MNC508_C3,5,30,MNC
MNC508,MNC508_C3,3,930,MNC
MNC508,MNC508_C3,5,150,MNC
MNC508,MNC508_C3,4,30,MNC
MNC508,MNC508_C3,3,2340,MNC
MNC508,MNC508_C3,5,120,MNC
MNC508,MNC508_C3,4,30,MNC
MNC508,MNC508_C3,3,30,MNC
MNC508,MNC508_C3,4,30,MNC
MNC508,MNC508_C3,3,30,MNC
MNC508,MNC508_C3,5,30,MNC
MNC508,MNC508_C3,4,30,MNC
MNC508,MNC508_C3,3,210,MNC
MNC508,MNC508_C3,5,90,MNC
MNC508,MNC508_C3,4,150,MNC
MNC508,MNC508_C4,1,270,MNC
MNC508,MNC508_C4,5,60,MNC
MNC508,MNC508_C4,4,90,MNC
MNC508,MNC508_C5,1,90,MNC
MNC508,MNC508_C5,5,30,MNC
MNC508,MNC508_C5,4,30,MNC
MNC508,MNC508_C6,1,90,MNC
MNC508,MNC508_C6,5,180,MNC
MNC508,MNC508_C6,4,120,MNC
MNC508,MNC508_C6,3,120,MNC
MNC508,MNC508_C6,5,60,MNC
MNC508,MNC508_C6,4,30,MNC
MNC508,MNC508_C6,3,210,MNC
MNC508,MNC508_C6,4,30,MNC
MNC508,MNC508_C6,3,330,MNC
MNC508,MNC508_C7,1,210,MNC
MNC508,MNC508_C7,4,30,MNC
MNC508,MNC508_C7,5,30,MNC
MNC508,MNC508_C7,4,30,MNC
MNC508,MNC508_C7,3,60,MNC
MNC508,MNC508_C7,4,30,MNC
MNC508,MNC508_C7,3,360,MNC
MNC508,MNC508_C8,1,180,MNC
MNC508,MNC508_C8,5,120,MNC
MNC508,MNC508_C8,4,60,MNC
MNC508,MNC508_C8,3,360,MNC
MNC508,MNC508_C8,5,30,MNC
MNC508,MNC508_C8,4,60,MNC
MNC508,MNC508_C8,3,90,MNC
MNC508,MNC508_C8,5,90,MNC
MNC508,MNC508_C8,4,60,MNC
MNC508,MNC508_C8,3,1800,MNC
MNC508,MNC508_C8,2,30,MNC
MNC508,MNC508_C8,3,90,MNC
MNC508,MNC508_C8,5,60,MNC
MNC508,MNC508_C8,4,30,MNC
MNC508,MNC508_C8,3,390,MNC
MNC508,MNC508_C8,5,30,MNC
MNC508,MNC508_C8,4,30,MNC
MNC508,MNC508_C8,5,30,MNC
MNC508,MNC508_C8,4,90,MNC
MNC508,MNC508_C8,5,30,MNC
MNC508,MNC508_C8,4,60,MNC
MNC508,MNC508_C9,1,30,MNC
MNC508,MNC508_C9,4,60,MNC
MNC508,MNC508_C9,5,60,MNC
MNC508,MNC508_C9,4,120,MNC
MNC508,MNC508_C9,5,60,MNC
MNC508,MNC508_C9,4,30,MNC
MNC508,MNC508_C10,1,30,MNC
MNC508,MNC508_C10,4,30,MNC
MNC508,MNC508_C10,5,30,MNC
MNC508,MNC508_C10,4,30,MNC
MNC508,MNC508_C11,1,30,MNC
MNC508,MNC508_C11,5,30,MNC
MNC508,MNC508_C11,4,30,MNC
MNC508,MNC508_C12,1,480,MNC
MNC508,MNC508_C12,5,30,MNC
MNC508,MNC508_C12,4,30,MNC
MNC508,MNC508_C13,1,60,MNC
MNC508,MNC508_C13,5,240,MNC
MNC508,MNC508_C13,4,30,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,90,MNC
MNC508,MNC508_C13,5,570,MNC
MNC508,MNC508_C13,4,30,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,30,MNC
MNC508,MNC508_C13,5,780,MNC
MNC508,MNC508_C13,4,30,MNC
MNC508,MNC508_C13,5,120,MNC
MNC508,MNC508_C13,4,60,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,30,MNC
MNC508,MNC508_C13,5,90,MNC
MNC508,MNC508_C13,4,90,MNC
MNC508,MNC508_C13,3,90,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,60,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,60,MNC
MNC508,MNC508_C13,3,30,MNC
MNC508,MNC508_C13,4,60,MNC
MNC508,MNC508_C13,5,60,MNC
MNC508,MNC508_C13,4,60,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,120,MNC
MNC508,MNC508_C13,5,90,MNC
MNC508,MNC508_C13,4,90,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,60,MNC
MNC508,MNC508_C13,3,30,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,60,MNC
MNC508,MNC508_C13,3,180,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,4,30,MNC
MNC508,MNC508_C13,3,60,MNC
MNC508,MNC508_C13,5,30,MNC
MNC508,MNC508_C13,0,60,MNC
MNC509,MNC509_C1,1,870,MNC
MNC509,MNC509_C1,5,120,MNC
MNC509,MNC509_C1,4,270,MNC
MNC509,MNC509_C1,3,270,MNC
MNC509,MNC509_C1,5,30,MNC
MNC509,MNC509_C1,4,120,MNC
MNC509,MNC509_C1,5,30,MNC
MNC509,MNC509_C1,4,390,MNC
MNC509,MNC509_C1,3,30,MNC
MNC509,MNC509_C1,5,150,MNC
MNC509,MNC509_C1,4,120,MNC
MNC509,MNC509_C1,3,840,MNC
MNC509,MNC509_C1,4,30,MNC
MNC509,MNC509_C1,3,210,MNC
MNC509,MNC509_C1,4,60,MNC
MNC509,MNC509_C1,3,90,MNC
MNC509,MNC509_C1,4,30,MNC
MNC509,MNC509_C1,3,600,MNC
MNC509,MNC509_C1,5,120,MNC
MNC509,MNC509_C1,4,120,MNC
MNC509,MNC509_C1,3,330,MNC
MNC509,MNC509_C1,4,180,MNC
MNC509,MNC509_C1,3,240,MNC
MNC509,MNC509_C1,5,30,MNC
MNC509,MNC509_C1,3,240,MNC
MNC509,MNC509_C1,4,120,MNC
MNC509,MNC509_C1,5,30,MNC
MNC509,MNC509_C1,4,150,MNC
MNC509,MNC509_C1,3,90,MNC
MNC509,MNC509_C1,5,360,MNC
MNC509,MNC509_C1,4,150,MNC
MNC509,MNC509_C1,5,30,MNC
MNC509,MNC509_C1,4,90,MNC
MNC509,MNC509_C1,5,750,MNC
MNC509,MNC509_C1,4,30,MNC
MNC509,MNC509_C1,5,30,MNC
MNC509,MNC509_C1,4,600,MNC
MNC509,MNC509_C2,1,30,MNC
MNC509,MNC509_C2,4,60,MNC
MNC509,MNC509_C2,5,180,MNC
MNC509,MNC509_C2,4,330,MNC
MNC509,MNC509_C2,3,30,MNC
MNC509,MNC509_C2,4,30,MNC
MNC509,MNC509_C2,3,150,MNC
MNC509,MNC509_C2,5,30,MNC
MNC509,MNC509_C2,4,30,MNC
MNC509,MNC509_C2,3,30,MNC
MNC509,MNC509_C2,4,120,MNC
MNC509,MNC509_C2,3,240,MNC
MNC509,MNC509_C2,4,60,MNC
MNC509,MNC509_C2,3,420,MNC
MNC509,MNC509_C2,5,120,MNC
MNC509,MNC509_C2,4,240,MNC
MNC509,MNC509_C2,3,30,MNC
MNC509,MNC509_C2,4,60,MNC
MNC509,MNC509_C2,3,60,MNC
MNC509,MNC509_C2,4,30,MNC
MNC509,MNC509_C2,3,180,MNC
MNC509,MNC509_C2,4,30,MNC
MNC509,MNC509_C2,3,390,MNC
MNC509,MNC509_C3,1,750,MNC
MNC509,MNC509_C3,4,30,MNC
MNC509,MNC509_C4,1,150,MNC
MNC509,MNC509_C4,5,30,MNC
MNC509,MNC509_C5,1,240,MNC
MNC509,MNC509_C5,5,30,MNC
MNC509,MNC509_C5,4,120,MNC
MNC509,MNC509_C6,1,360,MNC
MNC509,MNC509_C6,4,30,MNC
MNC509,MNC509_C6,0,60,MNC
MNC510,MNC510_C1,1,630,MNC
MNC510,MNC510_C1,3,480,MNC
MNC510,MNC510_C1,5,30,MNC
MNC510,MNC510_C1,4,30,MNC
MNC510,MNC510_C1,3,300,MNC
MNC510,MNC510_C1,5,30,MNC
MNC510,MNC510_C1,4,30,MNC
MNC510,MNC510_C1,3,1080,MNC
MNC510,MNC510_C1,2,1380,MNC
MNC510,MNC510_C1,3,30,MNC
MNC510,MNC510_C1,4,30,MNC
MNC510,MNC510_C1,3,390,MNC
MNC510,MNC510_C2,1,420,MNC
MNC510,MNC510_C2,4,30,MNC
MNC510,MNC510_C3,1,990,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,150,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,150,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,120,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,60,MNC
MNC510,MNC510_C3,3,60,MNC
MNC510,MNC510_C3,5,60,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,90,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,60,MNC
MNC510,MNC510_C3,3,150,MNC
MNC510,MNC510_C3,5,60,MNC
MNC510,MNC510_C3,4,60,MNC
MNC510,MNC510_C3,3,30,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,420,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,30,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,1290,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,30,MNC
MNC510,MNC510_C3,3,300,MNC
MNC510,MNC510_C3,5,30,MNC
MNC510,MNC510_C3,4,270,MNC
MNC510,MNC510_C4,1,960,MNC
MNC510,MNC510_C4,5,30,MNC
MNC510,MNC510_C4,4,30,MNC
MNC510,MNC510_C5,1,270,MNC
MNC510,MNC510_C5,5,30,MNC
MNC510,MNC510_C5,4,150,MNC
MNC510,MNC510_C5,3,420,MNC
MNC510,MNC510_C6,1,1290,MNC
MNC510,MNC510_C6,3,390,MNC
MNC510,MNC510_C6,5,30,MNC
MNC510,MNC510_C6,4,30,MNC
MNC510,MNC510_C6,5,60,MNC
MNC511,MNC511_C1,1,660,MNC
MNC511,MNC511_C1,3,30,MNC
MNC511,MNC511_C2,1,450,MNC
MNC511,MNC511_C2,3,120,MNC
MNC511,MNC511_C3,1,420,MNC
MNC511,MNC511_C3,3,120,MNC
MNC511,MNC511_C4,1,630,MNC
MNC511,MNC511_C4,3,90,MNC
MNC511,MNC511_C4,5,30,MNC
MNC511,MNC511_C4,3,150,MNC
MNC511,MNC511_C5,1,30,MNC
MNC511,MNC511_C5,3,480,MNC
MNC511,MNC511_C5,5,30,MNC
MNC511,MNC511_C5,3,270,MNC
MNC511,MNC511_C5,5,30,MNC
MNC511,MNC511_C5,3,60,MNC
MNC511,MNC511_C5,5,30,MNC
MNC511,MNC511_C5,3,60,MNC
MNC511,MNC511_C5,5,180,MNC
MNC511,MNC511_C5,3,330,MNC
MNC511,MNC511_C5,5,180,MNC
MNC511,MNC511_C5,3,4140,MNC
MNC511,MNC511_C5,5,90,MNC
MNC511,MNC511_C5,3,30,MNC
MNC511,MNC511_C5,5,30,MNC
MNC511,MNC511_C5,3,780,MNC
MNC511,MNC511_C5,5,90,MNC
MNC511,MNC511_C5,3,120,MNC
MNC511,MNC511_C5,5,90,MNC
MNC511,MNC511_C5,3,1350,MNC
MNC511,MNC511_C5,5,30,MNC
MNC511,MNC511_C5,3,240,MNC
MNC511,MNC511_C5,5,30,MNC
MNC511,MNC511_C5,3,30,MNC
MNC511,MNC511_C5,5,30,MNC
MNC511,MNC511_C5,3,1650,MNC
MNC511,MNC511_C6,1,450,MNC
MNC511,MNC511_C6,5,30,MNC
MNC511,MNC511_C6,3,150,MNC
MNC511,MNC511_C7,1,150,MNC
MNC511,MNC511_C7,3,30,MNC
MNC511,MNC511_C7,5,90,MNC
MNC511,MNC511_C7,3,90,MNC
MNC511,MNC511_C8,1,120,MNC
MNC511,MNC511_C8,3,90,MNC
MNC511,MNC511_C9,1,840,MNC
MNC511,MNC511_C9,0,90,MNC
MNC512,MNC512_C1,1,300,MNC
MNC512,MNC512_C1,5,30,MNC
MNC512,MNC512_C1,4,60,MNC
MNC512,MNC512_C2,1,30,MNC
MNC512,MNC512_C2,4,30,MNC
MNC512,MNC512_C2,3,30,MNC
MNC512,MNC512_C3,1,120,MNC
MNC512,MNC512_C3,3,30,MNC
MNC512,MNC512_C4,1,390,MNC
MNC512,MNC512_C4,3,120,MNC
MNC512,MNC512_C5,1,30,MNC
MNC512,MNC512_C5,3,1230,MNC
MNC512,MNC512_C5,2,2070,MNC
MNC512,MNC512_C5,5,240,MNC
MNC512,MNC512_C5,4,30,MNC
MNC512,MNC512_C5,3,330,MNC
MNC512,MNC512_C6,1,150,MNC
MNC512,MNC512_C6,3,30,MNC
MNC512,MNC512_C6,5,60,MNC
MNC512,MNC512_C6,3,30,MNC
MNC512,MNC512_C6,5,90,MNC
MNC512,MNC512_C6,3,420,MNC
MNC512,MNC512_C6,5,30,MNC
MNC512,MNC512_C6,3,1380,MNC
MNC512,MNC512_C6,5,30,MNC
MNC512,MNC512_C6,3,30,MNC
MNC512,MNC512_C6,4,30,MNC
MNC512,MNC512_C6,3,270,MNC
MNC512,MNC512_C7,1,270,MNC
MNC512,MNC512_C7,5,30,MNC
MNC512,MNC512_C8,1,600,MNC
MNC512,MNC512_C8,5,90,MNC
MNC512,MNC512_C8,4,90,MNC
MNC512,MNC512_C8,3,270,MNC
MNC512,MNC512_C8,5,30,MNC
MNC512,MNC512_C8,4,30,MNC
MNC512,MNC512_C8,3,480,MNC
MNC512,MNC512_C8,5,30,MNC
MNC512,MNC512_C8,3,1920,MNC
MNC512,MNC512_C8,5,60,MNC
MNC512,MNC512_C8,3,390,MNC
MNC512,MNC512_C8,5,30,MNC
MNC512,MNC512_C8,3,180,MNC
MNC512,MNC512_C9,1,150,MNC
MNC512,MNC512_C9,5,30,MNC
MNC512,MNC512_C9,4,30,MNC
MNC512,MNC512_C10,1,990,MNC
MNC512,MNC512_C10,4,60,MNC
MNC512,MNC512_C10,3,30,MNC
MNC512,MNC512_C11,1,480,MNC
MNC512,MNC512_C11,4,180,MNC
MNC512,MNC512_C11,3,180,MNC
MNC512,MNC512_C12,1,60,MNC
MNC512,MNC512_C12,3,1230,MNC
MNC512,MNC512_C12,5,30,MNC
MNC512,MNC512_C12,4,30,MNC
MNC512,MNC512_C12,3,1020,MNC
MNC512,MNC512_C12,5,30,MNC
MNC512,MNC512_C12,3,390,MNC
MNC512,MNC512_C12,4,30,MNC
MNC512,MNC512_C12,3,750,MNC
MNC512,MNC512_C13,1,90,MNC
MNC512,MNC512_C13,5,30,MNC
MNC512,MNC512_C13,4,60,MNC
MNC512,MNC512_C13,5,30,MNC
MNC512,MNC512_C13,4,30,MNC
MNC512,MNC512_C13,3,30,MNC
MNC512,MNC512_C13,4,30,MNC
MNC512,MNC512_C13,3,30,MNC
MNC512,MNC512_C13,4,30,MNC
MNC512,MNC512_C13,3,60,MNC
MNC512,MNC512_C14,1,120,MNC
MNC512,MNC512_C14,4,30,MNC
MNC512,MNC512_C15,1,90,MNC
MNC512,MNC512_C15,4,60,MNC
MNC512,MNC512_C15,3,60,MNC
MNC512,MNC512_C15,5,60,MNC
MNC512,MNC512_C15,4,60,MNC
MNC512,MNC512_C15,5,30,MNC
MNC512,MNC512_C15,4,30,MNC
MNC512,MNC512_C15,3,1170,MNC
MNC512,MNC512_C15,4,30,MNC
MNC512,MNC512_C15,3,720,MNC
MNC512,MNC512_C15,4,30,MNC
MNC512,MNC512_C16,1,330,MNC
MNC512,MNC512_C16,5,30,MNC
MNC512,MNC512_C17,1,480,MNC
MNC512,MNC512_C17,5,180,MNC
MNC512,MNC512_C17,0,60,MNC
MNC513,MNC513_C1,1,90,MNC
MNC513,MNC513_C1,5,120,MNC
MNC513,MNC513_C2,1,510,MNC
MNC513,MNC513_C2,5,90,MNC
MNC513,MNC513_C3,1,240,MNC
MNC513,MNC513_C3,5,120,MNC
MNC513,MNC513_C4,1,270,MNC
MNC513,MNC513_C4,5,930,MNC
MNC513,MNC513_C4,4,30,MNC
MNC513,MNC513_C4,5,90,MNC
MNC513,MNC513_C4,3,150,MNC
MNC513,MNC513_C4,5,540,MNC
MNC513,MNC513_C4,3,150,MNC
MNC513,MNC513_C4,5,90,MNC
MNC513,MNC513_C4,3,210,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,60,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,60,MNC
MNC513,MNC513_C4,5,90,MNC
MNC513,MNC513_C4,3,90,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,60,MNC
MNC513,MNC513_C4,5,90,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,4,30,MNC
MNC513,MNC513_C4,5,180,MNC
MNC513,MNC513_C4,4,60,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,60,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,660,MNC
MNC513,MNC513_C4,5,300,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,150,MNC
MNC513,MNC513_C4,3,30,MNC
MNC513,MNC513_C4,5,60,MNC
MNC513,MNC513_C4,3,60,MNC
MNC513,MNC513_C4,5,30,MNC
MNC513,MNC513_C4,3,2070,MNC
MNC513,MNC513_C4,5,300,MNC
MNC513,MNC513_C4,3,150,MNC
